time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.539999999999991,-16.4769515677,8.47377820001,25.3562909101,0.25615762816,0.56433071266,0.0,-11.7619984774,5.04964097134,2.26540583995,0.032115388045,0.117562479762,0.0,473.536426175865,471.6639403034254,471.7297021874096,471.1882869859782
4.559999999999991,-16.7133971981,8.57503328181,25.4009687084,0.256838986309,0.566686286877,0.0,-11.8825645563,5.07586720918,2.2023739982,0.0308655818511,0.117146565284,0.0,466.9398634793109,466.8541446081925,467.518413496921,467.22639389693467
4.57999999999999,-16.9521689328,8.67677257934,25.4442347502,0.257931989529,0.570819637701,0.0,-11.9946089173,5.0980625432,2.12423018217,0.0352276528414,0.10868389545,0.0,452.20410764314965,450.16561691256936,451.81281435320074,452.86737501475125
4.59999999999999,-17.1930364818,8.77889167311,25.4856955716,0.258729861587,0.573008548419,0.0,-12.0921459818,5.11384683388,2.0218519558,0.0371596880504,0.109464480091,0.0,425.068051369586,425.2797586719301,424.7748235073699,425.2723996523332
4.6199999999999894,-17.4358073403,8.88130159824,25.5250179797,0.259479482483,0.575256818878,0.0,-12.1849398639,5.12714567879,1.91038885707,0.03766672395,0.107928500184,0.0,414.4531919547145,414.05933900529226,415.0038588008725,415.138162129531
4.639999999999989,-17.6807721593,8.98410509696,25.5625953761,0.26231003328,0.57743992221,0.0,-12.3115420359,5.15320419377,1.84735077485,0.0467820216813,0.108919122788,0.0,470.80608009053975,471.0455682167245,470.4291995849637,472.543326574009
4.659999999999989,-17.9281606806,9.0873832803,25.5987291668,0.263341203678,0.582347245187,0.0,-12.4273100961,5.17461414024,1.76602829604,0.0487368103029,0.119366975238,0.0,451.0447378736079,453.58024635066295,452.5583926686839,453.03162532535896
4.679999999999988,-18.1778567862,9.19107925874,25.6331993404,0.265562432864,0.585005353605,0.0,-12.5423004662,5.1949837035,1.68098906512,0.0416756688084,0.116075963762,0.0,450.7456048412086,449.95930519361485,450.8141134871989,449.09989301506084
4.699999999999988,-18.4296961326,9.29511564139,25.6657184089,0.266596316641,0.59127465227,0.0,-12.6416341734,5.20865456211,1.57091778919,0.0445067138511,0.12864223511,0.0,420.2014012766095,423.47114951746977,421.6045383539393,422.33907558891156
4.719999999999987,-18.6836886698,9.39948340965,25.6962510502,0.268499475433,0.600227153626,0.0,-12.7576195478,5.22812226383,1.48234633394,0.0381411046428,0.112667684532,0.0,451.3938091902589,447.52306592135756,449.60569120904154,448.05625327580486
4.739999999999987,-18.9400981343,9.50427032425,25.725118504,0.269952859698,0.602492112433,0.0,-12.8833269041,5.25056919556,1.40439905487,0.043396814575,0.113349010178,0.0,463.4080986709188,463.579506440174,464.22049323873705,465.4572094692748
4.7599999999999865,-19.1986622425,9.60936066444,25.7519006419,0.270871801966,0.604807253549,0.0,-12.9730839083,5.25846482325,1.27381472665,0.0448251839415,0.114736971451,0.0,402.12334680498657,402.5134454757417,401.8161767684858,402.2059161202724
